125913,Panel-Hung Component System Furniture,,
125916,Free-Standing Component System Furniture,,
,,,
70,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
125919,Beam System Furniture,,
125923,Desk System Furniture,,
125983,Custom Systems Furniture,,
126000,Multiple Seating,,
126100,Fixed Audience Seating,,
126113,Upholstered Audience Seating,,
126116,Molded-Plastic Audience Seating,,
126200,Portable Audience Seating,,
126213,Folding Chairs,,
126216,Interlocking Chairs,,
126219,Stacking Chairs,,
126223,Portable Bleachers,,
126300,Stadium and Arena Seating,,
126313,Stadium and Arena Bench Seating,,
126323,Stadium and Arena Seats,,
126400,Booths and Tables,,
126500,Multiple-Use Fixed Seating,,
126600,Telescoping Stands,,
126613,Telescoping Bleachers,,
126623,Telescoping Chair Platforms,,
126700,Pews and Benches,,
126713,Pews,,
126723,Benches,,
126800,Seat and Table Assemblies,,
126813,Pedestal Tablet Arm Chairs,,
129000,Other Furnishings,,
129200,Interior Planters and Artificial Plants,,
129213,Interior Artificial Plants,,
129233,Interior Planters,,
129243,Interior Landscaping Accessories,,
129300,Interior Public Space Furnishings,,
129313,Bicycle Racks,,
129314,Bicycle Lockers,,
129323,Trash and Litter Receptacles,,
130000,Special Construction,,
130100,Operation and Maintenance of Special Construction,,
130110,Operation and Maintenance of Special Facility Components,,
130111,Operation and Maintenance of Swimming Pools,,
130112,Operation and Maintenance of Fountains,,
130113,Operation and Maintenance of Aquariums,,
130114,Operation and Maintenance of Amusement Park Structures and,,
,Equipment,,
130118,Operation and Maintenance of Ice Rinks,,
130120,Operation and Maintenance of Special Purpose Rooms,,
130121,Operation and Maintenance of Controlled Environment Rooms,,
130123,Operation and Maintenance of Planetariums,,
,,,
71,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
130130,Operation and Maintenance of Special Structures,,
130140,Operation and Maintenance of Integrated Construction,,
130149,Operation and Maintenance of Radiation Protection,,
130150,Operation and Maintenance of Special Instrumentation,,
130151,Operation and Maintenance of Stress Instrumentation,,
130152,Operation and Maintenance of Seismic Instrumentation,,
130153,Operation and Maintenance of Meteorological Instrumentation,,
130500,Common Work Results for Special Construction,,
130505,Selective Demolition for Special Construction,,
130600,Schedules for Special Construction,,
130610,Schedules for Special Facility Components,,
130620,Schedules for Special Purpose Rooms,,
130630,Schedules for Special Structures,,
130640,Schedules for Integrated Construction,,
130650,Schedules for Special Instrumentation,,
130800,Commissioning of Special Construction,,
130810,Commissioning of Special Facility Components,,
130811,Commissioning of Swimming Pools,,
130812,Commissioning of Fountains,,
130813,Commissioning of Aquariums,,
130814,Commissioning of Amusement Park Structures and Equipment,,
130818,Commissioning of Ice Rinks,,
130820,Commissioning of Special Purpose Rooms,,
130821,Commissioning of Controlled Environment Rooms,,
130823,Commissioning of Planetariums,,
130830,Commissioning of Special Structures,,
130840,Commissioning of Integrated Construction,,
130850,Commissioning of Special Instrumentation,,
131000,Special Facility Components,,
131100,Swimming Pools,,
131113,Below-Grade Swimming Pools,,
131123,On-Grade Swimming Pools,,
131133,Elevated Swimming Pools,,
131143,Recirculating Gutter Systems,,
131146,Swimming Pool Accessories,,
131149,Swimming Pool Cleaning Equipment,,
131153,Movable Pool Bulkheads,,
131156,Movable Pool Floors,,
131200,Fountains,,
131213,Exterior Fountains,,
131223,Interior Fountains,,
131300,Aquariums,,
131400,Amusement Park Structures and Equipment,,
131413,Water Slides,,
131416,Wave Generating Equipment,,
131423,Amusement Park Rides,,
131500,Specialty Element Construction,,
131700,Tubs and Pools,,
,,,
72,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
131713,Hot Tubs,,
131723,Therapeutic Pools,,
131733,Whirlpool Tubs,,
131800,Ice Rinks,,
131813,Ice Rink Floor Systems,,
131816,Ice Rink Dasher Boards,,
131900,Kennels and Animal Shelters,,
131913,Kennel Enclosures and Gates,,
131916,Kennel Feeding Devices,,
131919,Animal Washing Tubs,,
132000,Special Purpose Rooms,,
132100,Controlled Environment Rooms,,
132113,Clean Rooms,,
132116,Hyperbaric Rooms,,
132123,Insulated Rooms,,
132126,Cold Storage Rooms,,
132126.13,Walk-in Coolers,,
132126.16,Walk-in Freezers,,
132129,Constant Temperature Rooms,,
132148,Sound-Conditioned Rooms,,
132200,Office Shelters and Booths,,
132300,Planetariums,,
132400,Special Activity Rooms,,
132416,Saunas,,
132426,Steam Baths,,
132466,Athletic Rooms,,
132600,Fabricated Rooms,,
132613,Storm Shelter Rooms,,
132700,Vaults,,
132716,Modular Fire Vaults,,
132753,Security Vaults,,
132753.13,Modular Concrete Security Vaults,,
132753.16,Modular Metal-Clad Laminated Security Vaults,,
132800,Athletic and Recreational Special Construction,,
132813,Indoor Soccer Boards,,
132816,Safety Netting,,
132819,Arena Football Boards,,
132826,Floor Sockets,,
132833,Athletic and Recreational Court Walls,,
132866,Demountable Athletic Surfaces,,
133000,Special Structures,,
133100,Fabric Structures,,
133113,Air-Supported Fabric Structures,,
133113.13,Single-Walled Air-Supported Structures,,
133113.16,Multiple-Walled Air-Supported Structures,,
133123,Tensioned Fabric Structures,,
133133,Framed Fabric Structures,,
,,,
73,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
133200,Space Frames,,
133213,Metal Space Frames,,
133223,Wood Space Frames,,
133300,Geodesic Structures,,
133313,Geodesic Domes,,
133400,Fabricated Engineered Structures,,
133413,Glazed Structures,,
133413.13,Greenhouses,,
133413.16,Solariums,,
133413.19,Swimming Pool Enclosures,,
133413.23,Sunrooms,,
133413.26,Conservatories,,
133416,Grandstands and Bleachers,,
133416.13,Grandstands,,
133416.53,Bleachers,,
133418,Post Frame Building Systems,,
133419,Metal Building Systems,,
133423,Fabricated Structures,,
133423.13,Portable and Mobile Buildings,,
133423.14,Fabricated Classroom Buildings,,
133423.16,Fabricated Control Booths,,
133423.19,Fabricated Dome Structures,,
133423.23,Fabricated Substation Control Rooms,,
133456,Observatories,,
133500,Rammed Earth Construction,,
133513,Rammed Earth Walls,,
133513.13,Traditional Rammed Earth Walls,,
133513.23,Stabilized Insulated Rammed Earth Walls,,
133600,Towers,,
133613,Metal Towers,,
133613.13,Steel Towers,,
133623,Wood Towers,,
134000,Integrated Construction,,
134200,Building Modules,,
134213,Bathroom Unit Modules,,
134225,Hospitality Unit Modules,,
134233,Apartment Unit Modules,,
134243,Dormitory Unit Modules,,
134246,Education Unit Modules,,
134263,Detention Cell Modules,,
134263.13,Precast-Concrete Detention Cell Modules,,
134263.16,Steel Detention Cell Modules,,
134400,Modular Mezzanines,,
134700,Facility Protection,,
134713,Cathodic Protection,,
134713.13,Cathodic Protection for Underground and Submerged Piping,,
134713.16,Cathodic Protection for Underground Storage Tanks,,
134713.19,Cathodic Protection for Concrete Reinforcing,,
134800,"Sound, Vibration, and Seismic Control",,
,,,
74,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
134813,Manufactured Sound and Vibration Control Components,,
134823,Fabricated Sound and Vibration Control Assemblies,,
134853,Manufactured Seismic Control Components,,
134863,Fabricated Seismic Control Assemblies,,
134900,Radiation Protection,,
134913,Integrated X-Ray Shielding Assemblies,,
134916,Modular X-Ray Shielding Rooms,,
134923,Integrated RFI/EMI Shielding Assemblies,,
134926,Modular RFI/EMI Shielding Rooms,,
135000,Special Instrumentation,,
135100,Stress Instrumentation,,
135200,Seismic Instrumentation,,
135300,Meteorological Instrumentation,,
135313,Solar Instrumentation,,
135323,Wind Instrumentation,,
140000,Conveying Equipment,,
140100,Operation and Maintenance of Conveying Equipment,,
140110,Operation and Maintenance of Dumbwaiters,,
140110.71,Dumbwaiter Rehabilitation,,
140120,Operation and Maintenance of Elevators,,
140120.71,Elevator Rehabilitation,,
140130,Operation and Maintenance of Escalators and Moving Walks,,
140130.71,Escalators and Moving Walks Rehabilitation,,
140140,Operation and Maintenance of Lifts,,
140140.71,Lift Rehabilitation,,
140170,Operation and Maintenance of Turntables,,
140180,Operation and Maintenance of Scaffolding,,
140190,Operation and Maintenance of Other Conveying Equipment,,
140500,Common Work Results for Conveying Equipment,,
140505,Selective Demolition for Conveying Equipment,,
140600,Schedules for Conveying Equipment,,
140610,Schedules for Dumbwaiters,,
140620,Schedules for Elevators,,
140620.13,Elevator Equipment Schedule,,
140630,Schedules for Escalators and Moving Walks,,
140640,Schedules for Lifts,,
140640.13,Lift Schedule,,
140670,Schedules for Turntables,,
140680,Schedules for Scaffolding,,
140690,Schedules for Other Conveying Equipment,,
140800,Commissioning of Conveying Equipment,,
140810,Commissioning of Dumbwaiters,,
140820,Commissioning of Elevators,,
140830,Commissioning of Escalators and Moving Walks,,
140840,Commissioning of Lifts,,
140870,Commissioning of Turntables,,
140880,Commissioning of Scaffolding,,
,,,
75,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
141000,Dumbwaiters,,
141100,Manual Dumbwaiters,,
141200,Electric Dumbwaiters,,
141400,Hydraulic Dumbwaiters,,
142000,Elevators,,
142100,Electric Traction Elevators,,
142113,Electric Traction Freight Elevators,,
142123,Electric Traction Passenger Elevators,,
142123.13,Machine Room Electric Traction Passenger Elevators,,
142123.16,Machine Room-Less Electric Traction Passenger Elevators,,
142133,Electric Traction Residential Elevators,,
142143,Electric Traction Service Elevators,,
142400,Hydraulic Elevators,,
142413,Hydraulic Freight Elevators,,
142423,Hydraulic Passenger Elevators,,
142433,Hydraulic Residential Elevators,,
142443,Hydraulic Service Elevators,,
142600,Limited-Use/Limited-Application Elevators,,
142700,Custom Elevator Cabs and Doors,,
142713,Custom Elevator Cab Finishes,,
142716,Custom Elevator Doors,,
142800,Elevator Equipment and Controls,,
142816,Elevator Controls,,
142819,Elevator Equipment,,
142819.13,Elevator Safety Equipment,,
142819.16,Elevator Hoistway Equipment,,
143000,Escalators and Moving Walks,,
143100,Escalators,,
143200,Moving Walks,,
143300,Moving Ramps,,
143313,Motorized Ramps,,
143316,Powered Ramps,,
144000,Lifts,,
144100,People Lifts,,
144113,Counterbalanced People Lifts,,
144116,Endless-Belt People Lifts,,
144119,Stairway Chairlifts,,
144200,Wheelchair Lifts,,
144213,Inclined Wheelchair Lifts,,
144216,Vertical Wheelchair Lifts,,
144300,Platform Lifts,,
144313,Orchestra Lifts,,
144316,Stage Lifts,,
144400,Sidewalk Lifts,,
,,,
76,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
144500,Vehicle Lifts,,
144513,Vehicle Service Lifts,,
144523,Vehicle Parking Lifts,,
144600,Material Lifts,,
147000,Turntables,,
147100,Industrial Turntables,,
147111,Vehicle Turntables,,
147200,Hospitality Turntables,,
147225,Restaurant Turntables,,
147300,Exhibit Turntables,,
147359,Display Turntables,,
147400,Entertainment Turntables,,
147461,Stage Turntables,,
148000,Scaffolding,,
148100,Suspended Scaffolding,,
148113,Beam Scaffolding,,
148116,Carriage Scaffolding,,
148119,Hook Scaffolding,,
148200,Rope Climbers,,
148213,Manual Rope Climbers,,
148216,Powered Rope Climbers,,
148300,Elevating Platforms,,
148313,Telescoping Platform Lifts,,
148313.13,Electric and Battery Telescoping Platform Lifts,,
148313.16,Pneumatic Telescoping Platform Lifts,,
148316,Scissor Lift Platforms,,
148319,Multi-Axis Platform Lifts,,
148400,Powered Scaffolding,,
148413,Window Washing Scaffolding,,
148423,Window Washing Hoists,,
149000,Other Conveying Equipment,,
149100,Facility Chutes,,
149113,Coal Chutes,,
149123,Escape Chutes,,
149133,Laundry and Linen Chutes,,
149182,Trash Chutes,,
149200,Pneumatic Tube Systems,,
149300,Slide Pole Systems,,
149313,Firehouse Slide Poles,,
210000,Fire Suppression,,
210100,Operation and Maintenance of Fire Suppression,,
210110,Operation and Maintenance of Water-Based Fire-Suppression Systems,,
210120,Operation and Maintenance of Fire-Extinguishing Systems,,
210130,Operation and Maintenance of Fire-Suppression Equipment,,
,,,
77,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
210500,Common Work Results for Fire Suppression,,
210505,Selective Demolition for Fire Suppression,,
210513,Common Motor Requirements for Fire-Suppression Equipment,,
210516,Expansion Fittings and Loops for Fire-Suppression Piping,,
210517,Sleeves and Sleeve Seals for Fire-Suppression Piping,,
210519,Meters and Gages for Fire-Suppression Systems,,
210523,General-Duty Valves for Water-Based Fire-Suppression Piping,,
210529,Hangers and Supports for Fire-Suppression Piping and Equipment,,
210533,Heat Tracing for Fire-Suppression Piping,,
210548,Vibration and Seismic Controls for Fire-Suppression Piping and Equipment,,
210548.13,Vibration Controls for Fire-Suppresion Piping and Equipment,,
210553,Identification for Fire-Suppression Piping and Equipment,,
210600,Schedules for Fire Suppression,,
210610,Schedules for Water-Based Fire-Suppression Systems,,
210620,Schedules for Fire-Extinguishing Systems,,
210630,Schedules for Fire-Suppression Equipment,,
210700,Fire Suppression Systems Insulation,,
210716,Fire-Suppression Equipment Insulation,,
210719,Fire-Suppression Piping Insulation,,
210800,Commissioning of Fire Suppression,,
210900,Instrumentation and Control for Fire-Suppression,,
Systems,,,
211000,Water-Based Fire-Suppression Systems,,
211100,Facility Fire-Suppression Water-Service Piping,,
211116,Facility Fire Hydrants,,
211119,Fire-Department Connections,,
211200,Fire-Suppression Standpipes,,
211213,Fire-Suppression Hoses and Nozzles,,
211216,Fire-Suppression Hose Reels,,
211219,Fire-Suppression Hose Racks,,
211223,Fire-Suppression Hose Valves,,
211300,Fire-Suppression Sprinkler Systems,,
211313,Wet-Pipe Sprinkler Systems,,
211316,Dry-Pipe Sprinkler Systems,,
211319,Preaction Sprinkler Systems,,
211323,Combined Dry-Pipe and Preaction Sprinkler Systems,,
211326,Deluge Fire-Suppression Sprinkler Systems,,
211329,Water Spray Fixed Systems,,
211336,Antifreeze Sprinkler Systems,,
211339,Foam-Water Systems,,
211600,Fire-Suppression Pressure Maintenance Pumps,,
212000,Fire-Extinguishing Systems,,
212100,Carbon-Dioxide Fire-Extinguishing Systems,,
212113,Carbon-Dioxide Fire-Extinguishing Piping,,
212113.13,"High-Pressure, Carbon-Dioxide Fire-Extinguishing Systems",,
212113.16,"Low-Pressure, Carbon-Dioxide Fire-Extinguishing Systems",,
212116,Carbon-Dioxide Fire-Extinguishing Equipment,,
,,,
78,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
212200,Clean-Agent Fire-Extinguishing Systems,,
212213,Clean-Agent Fire-Extinguishing Piping,,
212216,Clean-Agent Fire-Extinguishing Equipment,,
212300,Wet-Chemical Fire-Extinguishing Systems,,
212313,Wet-Chemical Fire-Extinguishing Piping,,
212316,Wet-Chemical Fire-Extinguishing Equipment,,
212400,Dry-Chemical Fire-Extinguishing Systems,,
212413,Dry-Chemical Fire-Extinguishing Piping,,
212416,Dry-Chemical Fire-Extinguishing Equipment,,
213000,Fire Pumps,,
213100,Centrifugal Fire Pumps,,
213113,"Electric-Drive, Centrifugal Fire Pumps",,
213116,"Diesel-Drive, Centrifugal Fire Pumps",,
213200,Vertical-Turbine Fire Pumps,,
213213,"Electric-Drive, Vertical-Turbine Fire Pumps",,
213216,"Diesel-Drive, Vertical-Turbine Fire Pumps",,
213300,Positive-Displacement Fire Pumps,,
213313,"Electric-Drive, Positive-Displacement Fire Pumps",,
213316,"Diesel-Drive, Positive-Displacement Fire Pumps",,
213400,Fire Pump Accessories,,
213413,Pressure Maintenance Pumps,,
214000,Fire-Suppression Water Storage,,
214100,Storage Tanks for Fire-Suppression Water,,
214113,Pressurized Storage Tanks for Fire-Suppression Water,,
214116,Elevated Storage Tanks for Fire-Suppression Water,,
214119,Roof-Mounted Storage Tanks for Fire-Suppression Water,,
214123,Ground Suction Storage Tanks for Fire-Suppression Water,,
214126,Underground Storage Tanks for Fire-Suppression Water,,
214129,Storage Tanks for Fire-Suppression Water Additives,,
220000,Plumbing,,
220100,Operation and Maintenance of Plumbing,,
220110,Operation and Maintenance of Plumbing Piping and Pumps,,
220110.16,Video Piping Inspections,,
220110.51,Plumbing Piping Cleaning,,
220110.61,Plumbing Piping Repairs,,
220110.62,Plumbing Piping Relining,,
220130,Operation and Maintenance of Plumbing Equipment,,
220140,Operation and Maintenance of Plumbing Fixtures,,
220150,Operation and Maintenance of Pool and Fountain Plumbing Systems,,
220160,Operation and Maintenance of Laboratory and Healthcare Systems,,
220500,Common Work Results for Plumbing,,
